"","Datetime","Text","score","sentiment"
"2976",2020-04-06,"                안녕하세요 메인트 둘러봐주세요   우리  하나  기업  카카오  신한 사용중입니다",0,"neu"
"2977",2020-04-06,"아오 택시 교통비 카드로 타면 안내는데 빌어먹을 카카오가 나를 돈쓰게 만들어 술쳐먹고 반쯤 정신나간 하이텐션인데         이건 성남시 내에 있는 기업이여도 용서가 안된다",2,"pos"
"2978",2020-04-06,"루벨라이트 귀걸이                                         화이트     다이아세팅      고객맞춤 전문기업  케이앤젬 네온핑크 최상질 루벨라이트  매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다  카카오톡          모바일                                      ",1,"pos"
"2979",2020-04-06," 오늘의           추천 요약글              기업  카카오 카카오톡 사용시간 폭증 카카오 대신증권                           ",0,"neu"
"2980",2020-04-05,"이재명   배달의 민족  저격  독과점 횡포  비난  기업만 비난하는 이재명  이런 기업 만드는 것은 결국 소비자 즉 국민이다  네이버 카카오 갤럭시 등 전부 소비자 국민이 독점적 기업 도와주었다  우리 국민의 유별나 소비특성이다 ",-3,"neg"
"2981",2020-04-04,"카카오  로 미사를 본다고 성당에서 문자가 오고 있다  코로나가 많은 것을 바꿀 것인데 그중 하나가 원격        라고 생각      때에 알리바바 초고속 성장했듯이 위기 후엔 기업판도도 바뀌어있을 듯  언급되는 쿠팡   제일제당일지 다른 이일까 ",2,"pos"
"2982",2020-04-04,"사실 거대 테크기업 에서 제공하는 대다수 서비스는 그 놈의 플 랫폼 소유자들의 강요된 불가역적 편리함이고  그리고 이 강요된불가역적편리함  너무길다 는 사용자 데이터를 먹고 자란다  강요된 불가역적 편리함이 너무 길면 카카오톡이라고 하자",4,"pos"
"2983",2020-04-01,"물론 그렇다고 국내 사기업을 더 옹호하는 건 아닙니다  국내 기업의 보안수준을 신뢰하시나요   공인인증서와 카카오톡 사찰과 온갖 회원정보 유출 사례를 들고 온다  기술 표준 준수와 크로스플랫폼을 믿으시나요   자바와 플래시 떡칠에 황급히 부트스트랩 올린 듯한 사이트를 들고 온다 ",3,"pos"
"2984",2020-03-31,"                         아니 진짜 카카오도 있어요   미쳤네           역시  그 기업     카카오만 붙으면 좃망겜이 대는 매직 ",-1,"neg"
"2985",2020-03-30," 오늘의           추천 요약글              기업  카카오 금융과 콘텐츠 사업이 주가 상승의 견인고리 카카오 한화투자증권                           ",2,"pos"
"2986",2020-03-30,"스피넬반지  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  케이앤젬  스피넬반지                                             ",1,"pos"
"2987",2020-03-29,"카카오뱅크 윤호영 대표님과 지인분들 께서  이용우후보 응원차 선거 캠프를 찾아 주셨습니다  일산에 혁신기업을 유치할 카뱅 성공신화 이용우 후보를 응원합니다  경제 혁신 해결 자족도시  카카오뱅크                        ",7,"pos"
"2988",2020-03-28,"거리두기하라고 그렇게 예기하는데 업체들은 그러든지 말던지 이러고 있으니 카카오는 한국 기업이 아닌건가 이래도 되는건지                        ",-1,"neg"
"2989",2020-03-26,"카카오가 올 하반기 기업용 클라우드 시장에 본격 진출한다    일 카카오에 따르면 이 회사의    자회사 카카오엔터프라이즈는 올 하반기 기업용 클라우드 솔루션  카카오  클라우드 를 선보일 예정이다                         ",4,"pos"
"2990",2020-03-26,"  일 에버랜드를 운영하는 삼성물산 리조트부문은 카카오엔터프라이즈  카카오모빌리티와 손잡고 이 같은 정보기술     기반 고객 서비스 강화에 나선다고 밝혔다  그동안 일반 이용자 중심 서비스에 집중하던 카카오는 최근 기업간거래      시장으로 보폭을 넓히고 있다                         ",8,"pos"
"2991",2020-03-25,"텔레그램이 협조가 안되면 디스코드라도 먼저 연락때려서 지금이라도 협조 구해놔 그리고 지식인이나 카카오톡 오픈채팅으로 텔레그램 기록 지워달라는새끼 빈번한데 국내기업에는 왜 협조요청안해   장난하냐   수박 겉핥기식으로 넘어가지마                                    ",-1,"neg"
"2992",2020-03-25,"핀테크 기업 카카오페이 증권의 빠른 성장세 및 카카오페이 자산관리 서비스 확대                        ",2,"pos"
"2993",2020-03-25,"통신  사가 네이버 카카오 페이스북 등 인터넷 서비스들이 장악하고 있는 이른바  로그인 시장 에 출사표를 던졌다  통신 사는 핀테크 보안 기업  아톤 과의 협업을 통해 휴대폰 번호 로그인 서비스를 구축  보안 솔루션을 제공할 계획이라고 밝혔다                         ",5,"pos"
"2994",2020-03-24,"안달루사이트 팔찌 구매는 스토어팜에서 구매가능합니다                          대한민국 최초 케이앤젬 단독제작      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                안달루사이트팔찌              유색보석  케이앤젬                        ",2,"pos"
"2995",2020-03-24,"배우기만 하면 기업에서 모셔간다는 그 과정       혁신성장 청년인재 양성사업 이  기 교육생을 모집합니다    신청방법                             교육문의   이메일                             전화                카카오톡                                 교육     국비지원                        ",1,"pos"
"2996",2020-03-24,"마피아   트위터 카카오톡 등 각 어플에서 영상을 거래하거나 정보를 공유하는 사례가 늘고있는데  좆같은 가해자 시발새끼들은 어디서든 그짓 할 새끼들이니 어플이랑 공조하든 기업에 제보를 받던 하루빨리   만 전부 조사하던 빨리 좀 막아봐라  차  차 막지도 못하고 놀아나겠네",0,"neu"
"2997",2020-03-23,"존나 카카오 계열사라고 중고기업 혜택은 다 삈어가고 인센티브도 카카오 따라간다고   프로 감면하고   근데 야근수당은 안주고 월급은 카카오 안따라감        개빡치네",1,"pos"
"2998",2020-03-23,"모이사나이트반지           구매는 밑 스토어팜에서 구매가능합니다                              고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                모이사나이트반지              유색보석  케이앤젬                        ",1,"pos"
"2999",2020-03-23,"줄타나이트 목걸이  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                케이앤젬  줄타나이트목걸이  다이아스포어목걸이                        ",1,"pos"
"3000",2020-03-22,"아무데나 이게 나라냐라는 말을 붙이는데 좀 생각좀 하고 붙였으면 좋겠다 카카오톡에서 사용제한은 기업의 활동이다     의 사회도 아니고 국가나 우리 시스템이 선제적으로 그런 가능성까지 다 차단해야 나라라고 생각하는건가 사후적으로 처리는 가능하지 책임감있는 시민이라면 아무데나 이게 나랑",3,"pos"
"3001",2020-03-21,"                    카카오  대표적인 플랫폼 기업으로서 확장성  실적 우상향  현금 보유  네이버를 능가할 가능성 을 꿈꾸며    서흥  확실한 캐시 카우 확보  건강기능식품 사업 호조  유보율 좋음    한국콜마  경영진 리스크 등으로 실적 대비 과대 낙폭  중국 실적 회복할듯  제약사업도 호조  유보율도 굿",8,"pos"
"3002",2020-03-21,"                   삼전우  세계 위 기업  지속적인 반도체 호황 예상  금리 낮으면 우선주가 좋다 들었습니다    현대차  너무 싸서   년전 가격   재무구조도 괜찮은 듯     스타벅스 나스닥   마찬가지로 업계 위 기업  중국매장     이상 재오픈 뉴스  하나 더 추가 가능하면 카카오요  이유는 칸이 모자라 생략 ",5,"pos"
"3003",2020-03-20,"                                                        때인가 카카오 사측에 사찰요구해서 사찰걱정에 대부분 텔레그램 쓰다가 다시 카카오 썼던 기억있어요  보안이 되는 메신저라서 썼는데   번방은 그 점을 악용한거예요  해외 기업이기도 하고요 ",1,"pos"
"3004",2020-03-20,"상식선에서 생각해보자  경영능력이 조금 모자라면 사람을 잘 쓰면 된다  하지만 누가 자기 잘났다고 하는  땅콩회항 에게 기업을 맡기겠나  카카오  결국  조원태 백기사  되나   의결권 행사  가능성 내비쳐                        ",1,"pos"
"3005",2020-03-20,"    사업 거침 없는 카카오  올해 기업용 클라우드도 공개 출처   블로터   네이버                         이럴꺼면 다음클라우드는 왜 삭제한겨  ",-3,"neg"
"3006",2020-03-20,"    사업 거침 없는 카카오  올해 기업용 클라우드도 공개  스타트업앤칠  스타트업                        출처                                                ",-3,"neg"
"3007",2020-03-20,"    사업 거침 없는 카카오  올해 기업용 클라우드도 공개                        ",-3,"neg"
"3008",2020-03-19,"           카카오도 그렇고 김대중부터 김영삼 노무현 이명박 문재인 이들이 우량기업들 다팔아 먹었는데 대부분 중국이 다 먹었죠 기술과 회사와 대한민국 땅과 국민들 사상까지 다함께 중국에 팔았죠 그래서 국민들이 미국은 싫어해도 중국은 안싫어하죠 대한민국이 공산국가된다고 생각자체를 안하죠                        ",-2,"neg"
"3009",2020-03-18,"카카오 대표출신 고양정 이용우 후보 토건의 입 김현아 짓누르고 있음  일산에 방송  영상       전시  바이오  헬스케어 등 혁신기업 유치하고 일하기 좋은 창업의 최전선으로 만들어 혁신경제성장과 함께 일자리를 확보하여 자족도시를 완성하겠다  여긴 공천 잘했음                        ",8,"pos"
"3010",2020-03-18,"카톡 탄생   주년 맞아 김범수 카카오 의장  카카오 시즌  준비   좋은 기업 넘어 위대한 기업으로                         ",6,"pos"
"3011",2020-03-18,"   큐레이션   문화가 일하는 기업  카카오스러움의 소탈한 비밀                                                ",0,"neu"
"3012",2020-03-17,"                   그럴수도 있겠죠  카카오 정도의 아이티 기업이 상비팀을 안 둘거라 생각하지 않지만    ",-1,"neg"
"3013",2020-03-17,"카카오       억원 해외투자 유치    기업가치  조    억                        ",1,"pos"
"3014",2020-03-17,"카카오   분사  년만에 기업가치 두배  급등                         ",0,"neu"
"3015",2020-03-17,"       와    정성스러운 멘션 감사합니다  오늘 장 주시해보다 결정하겠습니다  카카오라는 기업을 사는 기분으루다가      성투하세욧",4,"pos"
"3016",2020-03-17," 콘텐츠 기업중 최대 규모    카카오       억 규모 투자 유치                       ",2,"pos"
"3017",2020-03-16,"지능형     솔루션 개발 기업  임프레시보   카카오벤처스 등으로부터 프리 시리즈  투자 유치  스타트업앤칠  스타트업                        출처                                                 ",3,"pos"
"3018",2020-03-16,"카카오의 초기 성장 전략과 향후 방향성 데이터 기술      시대를 맞아   텔레콤  한진칼 지분 인수 등 고객과 오프라인 접점을 형성하는 기업들과 협업하여 사용자 데이터를 확보하기 위해 애쓰고 있다                         ",4,"pos"
"3019",2020-03-16,"카카오       억 해외투자 유치 기업가치  조 천억                        ",1,"pos"
"3020",2020-03-16," 콘텐츠 기업중 최대 규모    카카오       억 규모 투자 유치                        ",2,"pos"
"3021",2020-03-16,"근데 진짜 카카오가 대한항공 주식 단타 치고 빠져서    억 이상 번 거 너무 웃김 기업이 단타도 치는구나",-2,"neg"
"3022",2020-03-16,"중국 디디추싱은 카카오택시같은 공유차량기업인데 왜 그걸 한국정부와    매치를 바라남    그런거 시행하면 이번엔 택시기사들 사정은 모른다며 탁상행정이라고 기사쓸거면서                         ",0,"neu"
"3023",2020-03-16,"미얀마산 피죤블러드 루비목걸이제작완료                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                유색보석  케이앤젬  루비목걸이                                      ",0,"neu"
"3024",2020-03-16,"아쿠아마린귀걸이 제작                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                아쿠아마린  아쿠아마린귀걸이  유색보석  케이앤젬                        ",0,"neu"
"3025",2020-03-13,"카카오지도는 마스크 재고 현황까지 안내하네    역시 국영기업 답다",0,"neu"
"3026",2020-03-12,"아니근데 이럴 시간에 백단장 우리팀으로 모시라고 모기업 파산 직전이에요 살려주세요 카카오가 매입해야 하는 이유 피피티 싸게 한 번 때려주세요",-4,"neg"
"3027",2020-03-12,"삼성은 삼성전자만 있냐  참 한심한 기사네 다니고 싶은 기업  위 카카오  위 네이버   삼성은   출처                 네이버 뉴스                         ",-1,"neg"
"3028",2020-03-12,"다이아몬드반지   구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                다이아몬드반지  유색보석  케이앤젬                        ",1,"pos"
"3029",2020-03-12,"하트컷 핑크사파이어귀걸이  구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                핑크사파이어귀걸이  유색보석  케이앤젬                        ",1,"pos"
"3030",2020-03-11," 카카오  삼성전자 제치고 입사하고 싶은 기업  위  잡코리아는 올해 상반기 취업준비생     명을 대상으로  상반기 대기업 취업준비 현황 에 대한 조사 결과        가 카카오  이어 삼성전자           제일제당       네이버         하이닉스         중앙일보                         ",0,"neu"
"3031",2020-03-11,"그럴바에 모든 카카오콜을 달고 운행 중인 모든 기사에게 월정액을 받고 공평하게 경쟁하는 문화를 만들 생각을 해야지    이건 처음부터 틀렸다  한 마디로 꼼수라는 얘기다  그동안 투자한 금액이 있고 이젠 기업 이념에 맞도록 이윤을 창출하기 위해 일정 금액을 받아야겠으니 금액을 내지 못할",3,"pos"
"3032",2020-03-11,"다니고 싶은 기업  위  카카오                        ",-1,"neg"
"3033",2020-03-11,"다니고 싶은 기업  위 카카오  위 네이버   삼성은                         ",-1,"neg"
"3034",2020-03-11,"다니고 싶은 기업  위 카카오  위 네이버   삼성은                                                 ",-1,"neg"
"3035",2020-03-11,"취업준비생  직장인이 다니고 싶은 기업  카카오  네이버  삼성  순  스타트업앤칠  스타트업                        출처                                                ",-1,"neg"
"3036",2020-03-11,"런던블루토파즈반지 구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                런던블루토파즈반지              유색보석  케이앤젬                        ",1,"pos"
"3037",2020-03-11,"스피넬반지 티타늄그레이스피넬 구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                스피넬반지              유색보석  케이앤젬                        ",1,"pos"
"3038",2020-03-10,"    년 가장 다니고 싶은 기업에 카카오가 올랐다고   잡플래닛이 취업준비생과 직장인     명을 대상으로 진행한       다니고 싶은 기업 브랜드  조사에서 카카오는 네이버  삼성        에 앞선  위를 차지했다네요                         ",-1,"neg"
"3039",2020-03-10,"다니고 싶은 기업  위  카카오  스타트업앤칠  스타트업                        출처                                                ",-1,"neg"
"3040",2020-03-10,"천연 믹스 팬시스피넬 팔찌제작  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  케이앤젬  스피넬팔찌                        ",1,"pos"
"3041",2020-03-10,"아니    저는 카카오랑 다음 기업이 합쳐지기 전에 다음 가입해서 연동계정 아니란 말이에요",0,"neu"
"3042",2020-03-10,"이게 나라다   상투메 프린시페와 한국인 입국제한 철회 왕복   시간  카카오팔아서 한국 중견기업 년매출 정도 버는 나라  오스트리아 추가되서          개국이란 건 함정  부루마블에 있는 나라도 다 기억 못하는데  애무부 장관 잘 뽑아서 세계지리 공부를 다 합니다                         ",-1,"neg"
"3043",2020-03-10,"황수정반지 황수정팬던트 제작                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                황수정팬던트  황수정반지  유색보석  케이앤젬                        ",0,"neu"
"3044",2020-03-10,"스페샤르타이트가넷 귀걸이 구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                스페샤르타이트가넷귀걸이  유색보석  케이앤젬                        ",1,"pos"
"3045",2020-03-10,"스피넬 목걸이 구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                스피넬목걸이  유색보석  케이앤젬                        ",1,"pos"
"3046",2020-03-10,"로즈쿼츠목걸이 구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                로즈쿼츠목걸이  유색보석  케이앤젬                        ",1,"pos"
"3047",2020-03-09,"다이아몬드반지 풀 이터너티반지  구매는 밑 스토어팜에서 구매가능합니다                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                다이아몬드반지  케이앤젬                        ",2,"pos"
"3048",2020-03-09,"미얀마산 페리도트 목걸이제작완료  저가 중국산아닌 미얀마산 페리도트                          고객요청 주문제작 완료      고객맞춤 전문기업     일   시간 실시간 유색보석 상담가능  카카오톡          모바일                유색보석  케이앤젬  페리도트목걸이                                         ",-1,"neg"
"3049",2020-03-09,"카카오        알고리즘 기업분석 보고서             ",1,"pos"
"3050",2020-03-09,"고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  사파이어반지  블루사파이어반지                        ",1,"pos"
"3051",2020-03-09,"카카오        알고리즘 기업분석 보고서                                  님이 공유",1,"pos"
"3052",2020-03-09,"              공공재인 도로를 이용하는 산업인 만큼 운행 규모  수량 관리통제가 필요하고 품질관리가 필요한겁니다  그걸 타다만 뺀 다른 사업자들이 면허를 인수해서 하는것에 동의한거고요  카카오같은 거대자본   아닌 곳에서도 하고 있습니다  그리고 쏘카나 타다는 보시는 것처럼 영세한 기업이 아닙니다 ",-4,"neg"
"3053",2020-03-08,"문재인하고 인터넷 기업하고도 커넥션 있지  카카오뱅크를 일방적으로 밀어주는 거 보면 이거 정상은 아니다  주식 빼고 다 잘하는 주갤러들 나서야 할 거 같은데  이게 가상화폐와 인터넷 전문 은행이랑 이어지는데 나에게 금융은 너무 어렵다    ",1,"pos"
"3054",2020-03-07,"                 저는 신한 국민 농협 기업 카카오 하나 신협 이렇게써봤는데 국민이랑 신한 주로 써요 ",0,"neu"
"3055",2020-03-05,"채이배 너 욜루와 씨방새야 그잘난 혁신기업 타다  때문에 기존 택시가 뭔 피해 가 있냐고 카카오모빌리티 덕에 택시종사자 세 분이 분신사망 했고   만 개인 택시 종사자 면허권이 반 토막 났다 재산권  억이 넘던게  천만원으로 곤두 박질 쳤다 영업수익 되레어 줄었고 뭘 더 바라느냐  뒈져줄까                         ",-1,"neg"
"3056",2020-03-05,"거대한  재택근무 실험실 된 판교   다음뉴스     기업들 자사 서비스로 재택근무 선제 대응 카카오톡 사용량 연말연초보다 늘어나 그룹통화 가능한  전화도 사용자 수  배 중소기업 등 협업 서비스 이용 문의 급증                        ",2,"pos"
"3057",2020-03-05,"대한민국에 스타트업이 타다만 있나  카카오와 마카롱은 기업 아님  여상규 법사위원장부터 미래통합당인데 이제 어느 당으로 출마할래",-1,"neg"
"3058",2020-03-04,"김범수 카카오 의장   억 쾌척  출처   파이낸셜뉴스   네이버 뉴스                          나라가 살아야 기업도 산다 ",2,"pos"
"3059",2020-03-04,"카카오가 기업용 메신저를 만든다                         ",1,"pos"
"3060",2020-03-03,"신천지가 미운건 알겠는데  확진자의 신상을 털려고 한다거나 신천지 카카오톡에서 보이는 사람의 신상을 유포한다거나  기업에서 각종 서류들을 뒤져서 신천지 신자를 색출해낸다거나  실제 신천지 건물도 아닌 멀쩡한 상가 건물을 신천지라고 유포했다가 고소를 먹는 사례가 많이 보이고 있음 ",1,"pos"
"3061",2020-03-03,"최상급 미얀마산 루비 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  루비반지  천연루비                        ",3,"pos"
"3062",2020-03-02,"이전에 흥미롭게 지켜본 기업 활동과 주가   카카오와 넷마블  당시 같은 주가였는데 지금은  배 이상 차이가 난다  앞으로는 어떨지 여전히 관심  이제 오늘자로 카카오 네이버 셀트리온이 같은 가격   이것도 기념으로 남겨본다 ",3,"pos"
"3063",2020-03-02," 주특기인 메신저 사업 분야 기술과 노하우를 집약한 기업용 메신저를 준비중이다  주특기라고 이야기하지만 웹버전조차 없는 카카오톡                         ",0,"neu"
"3064",2020-03-02,"카카오  올해 기업용 메신저 공개      와 검색 전진배치                                      님이 공유  카카오엔터프라이즈",2,"pos"
"3065",2020-03-02,"카카오  올해 기업용 메신저 공개      와 검색 전진배치  출처   블로터   네이버 뉴스                         ",2,"pos"
"3066",2020-03-02,"최상급 그레이스피넬 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                         카카오톡          모바일                유색보석  스피넬반지  스피넬  케이앤젬                        ",3,"pos"
"3067",2020-03-02,"탄자나이트귀걸이 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  탄자나이트귀걸이  탄자나이트                        ",0,"neu"
"3068",2020-03-02,"              은행 어플로  무료로  알려주지 않나요  국민  신한  기업      카카오 저 이렇게 쓰는데 다 그냥 알려주고 심지어 모두 타행이체수수료도 무료",0,"neu"
"3069",2020-03-01,"카카오  올해 기업용 메신저 공개      와 검색 전진배치                        ",1,"pos"
"3070",2020-03-01,"카카오  올해 기업용 메신저 공개    와 검색 전진배치",1,"pos"
"3071",2020-03-01,"카카오  올해 기업용 메신저 공개    와 검색 전진배치                        ",1,"pos"
"3072",2020-02-29,"최상질 탄자나이트목걸이 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  탄자나이트반지                        ",1,"pos"
"3073",2020-02-29,"최상질 탄자나이트목걸이 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다    일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  탄자나이트반지  케이앤젬                        ",1,"pos"
"3074",2020-02-29,"최상질 오팔반지 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약방문제입니다      일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  오팔반지  케이앤젬                                  ",1,"pos"
"3075",2020-02-29,"최상질 오팔반지 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬 매장방문 예약제입니다     일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  오팔반지  오팔  케이앤젬                                  ",1,"pos"
"3076",2020-02-29," 카카오는 신입사원에서 대표이사까지 모두 영수증을 공개하며 투명한 회계와 정보공개  구성원의 평등을 원칙으로 삼는 혁신코드를 가진 기업이다  ",1,"pos"
"3077",2020-02-28,"딥 라벤더  스피넬반지 제작완료  고객요청 주문제작 완료      고객맞춤 전문기업  케이앤젬    일   시간 실시간 유색보석 구매 세팅상담받습니다                          카카오톡          모바일                유색보석  스피넬반지  스피넬  케이앤젬                                    ",1,"pos"
"3078",2020-02-28,"카카오가 뉴스 서비스의 악성 댓글에 대한 제재 정책을 강화한다고 밝혔습니다  플랫폼 기업의 사회적 책임을 다하기 위한 또 하나의 조치라고 카카오는 설명했습니다                                                 ",-1,"neg"
"3079",2020-02-28,"           저도 카카오   사실상 코로나 방어주였는데 추락하는 코스피와 함께 세일 들어갔네요      그래도 기업 내실이 좋다면 코로나 진정과 함께 다시 회복할 거에요   그건 확실합니다   추매 저가매수의 기회로 삼으심이    ",5,"pos"
"3080",2020-02-27,"카카오엔터프라이즈    투자증권 업무 혁신 지원 기업용 메신저    투입  스타트업앤칠  스타트업                        출처                                                 ",3,"pos"
"3081",2020-02-27,"앞으로는 욕설 비속어 외에도 특정 지역을 차별하거나 소수자를 혐오하는 뉴스 댓글에 대해서도 삭제조치 등이 이뤄진다  카카오는  플랫폼 기업의 사회적 책임을 다하기 위한 또 하나의 조치 라고 강조했다                         ",-5,"neg"
"3082",2020-02-26,"대한민국 최고퀄리티 스피넬반지제작     커스텀오더메이드 전문기업                          서울시 종로구 율곡로  길    디아망빌딩 층    호               케이앤젬 사전예약필수 방문가능  카카오톡          항시예약가능   스피넬반지  유색보석반지  케이앤젬                        ",0,"neu"
"3083",2020-02-26," 플랫폼기업은 연     만원 가까운 돈    만원 을 절감하게 된다   타다의 이재웅같은 자가 굳이 카카오택시처럼 택시면허를 사는 대신 소송을 해서라도 탈법을 하고 싶은 이유가 바로 여기에 있다 ",1,"pos"
"3084",2020-02-24," 질병관리본부           카카오 채널을 카카오에서 직접 빠르게 만들어 주었군요                이런 일은 원래 기업이 공익을 위해 공짜로 해야 하는 일이죠    위기에는전문가  코로나     개발자 후기                         ",5,"pos"
"3085",2020-02-22,"컴공에서 공기업가려면 전산직렬밖에는 안되겠지     일단 네이버  카카오같은 개발분야 대기업하고 삼성    같은 솔루션회사 생각중이긴한데    일반기업 가려면 학점을 좀 세탁해야하고 공기업은     한능검 토익 기사      ",1,"pos"
"3086",2020-02-22,"노동 뉴스레터                      들어가며 카카오톡  페이스북  유튜브 같은    의 사용이 늘면서 각 기업에서 근로자들의     사용이 문제가 되는 경우도 많아지고 있습니다     에 게시한 내용                           ",3,"pos"
"3087",2020-02-20," 오늘의           추천 요약글              기업  카카오 시총   조원 시대 개막 카카오 케이프투자증권                           ",2,"pos"
"3088",2020-02-18,"           첫빠따 시율님으로 하시죠  어디 쓰세요  기업  카카오  농협  우리  신한 쓰시면 제가 땡큐",0,"neu"
"3089",2020-02-18," 한국경영연구소  소기업 및 소상공인을 위한 정부 정책정보  이제 카카오톡에서 쉽게 알아보세요                         ",2,"pos"
"3090",2020-02-17,"테크핀 기업으로 확장하는 네이버 카카오 증권  보험서비스까지                        ",1,"pos"
"3091",2020-02-16,"시간줄에 이태원 어쩌고 드라마 얘기가 많이 보이는데 죄다 악평  왜 아니겠나 싶은 것이  일전에 카카오 페이지에서 이벤트한대서 원작을 좀 봤거든  초반 드라마 느낌이 거의 그 옛날 기업극화 탈을 쓴 억울맨 복수극 수준  한껏 비극을 과장해 모든 걸 자기 정당화에 동원하는 방식도 유사하고 ",-5,"neg"
"3092",2020-02-14,"   기업이 인수하는 거 왠지   카오 생각난다 걔네는   다 먹잖아",2,"pos"
"3093",2020-02-14,"네이버 웨일은 크롬으로 대체해야겟지   편햇는데 이러케 보내네    우파 기업 존나 실어서 어절 슈 옵음 네이버 불매운동 일어낫을 때 나 하나 불매한다고 머 달라지나  햇엇는데 뜬금 업지만    이재용 라인 씀    카카오 기사의 클린한 덧글창 보고 놀람 로 불매 결심이 섯음   ",-1,"neg"
"3094",2020-02-14," 핫리포트  드디어 돈을 벌기 시작한 이 곳은       카카오  모바일 메신저가 돈을 벌기 시작하면          한국카본   분기 어닝 서프라이즈  신영     대한약품  안정적인 저평가 기업  이베스트  자세히 읽기                        ",2,"pos"
"3095",2020-02-13," 클레이튼    링크  전격 비교  국내 대표    기업인 카카오와 네이버가 블록체인 산업에서도 새로운 시장 선점에 나서고 있다  비슷하면서도 서로 다른 두 기업의 전략이 눈길을 끈다 카카오의 블록체인 기술 계열사 그라운드 가 만든 클레이튼        과 네이버 자회사                         ",5,"pos"
"3096",2020-02-13,"연매출 네이버  조 카카오  조 시대 올해 글로벌기업으로  우뚝  선다                         국내 인터넷기업계의 양축인 네이버와 카카오가 각각 연매출  조원대   조원대를 기록하면서 성과를 내고 있습니다   네이버  카카오",1,"pos"
"3097",2020-02-12,"뇌입원과 카카오가 수익률이 아쉬운게 결과적으로 유튜브보다 전반적인 조회수가 한참 딸린다 머기업 회사  방송국등  채널이 잘나와야   만    만대가 한계에 거의 내수용이다 싶은 플랫폼 일반은 더더욱 안나오니 수익률이 고만고만해도 한참 얻는 수익은 적겠지",1,"pos"
